:simple_smile:,https://a.slack-edge.com/66f9/img/emoji_2015/apple-old/simple_smile.png,,1
:ios_android: :mobile_love:,https://emoji.slack-edge.com/T024FKZ2C/ios_android/e9262f25ec118d0d.png,,0
:iseewhatyoudidthere:,https://emoji.slack-edge.com/T024FKZ2C/iseewhatyoudidthere/5ce49a4268af89ef.jpg,,1
:itsatrap:,https://emoji.slack-edge.com/T024FKZ2C/itsatrap/c52d5450901534f8.png,,-1
:itwasntme:,https://emoji.slack-edge.com/T024FKZ2C/itwasntme/2279e0185f6abdff.gif,,-1
:jackie:,https://emoji.slack-edge.com/T024FKZ2C/jackie/17fdf317167bfb99.png,,-1
:jaime:,https://emoji.slack-edge.com/T024FKZ2C/jaime/45d436a1182e4c83.jpg,,1
:jakewilliams:,https://emoji.slack-edge.com/T024FKZ2C/jakewilliams/0a19a2b08fc1bdae.png,,1
:jalen: :ngbatdi:,https://emoji.slack-edge.com/T024FKZ2C/jalen/53bddb7dc915644d.png,,0
:jamiexx:,https://emoji.slack-edge.com/T024FKZ2C/jamiexx/531979b794830289.png,,0
:jersey-ricky:,https://emoji.slack-edge.com/T024FKZ2C/jersey-ricky/c6b2d9198c5cf33c.png,,1
:jersey-strong:,https://emoji.slack-edge.com/T024FKZ2C/jersey-strong/33cd1c99f71f28e8.png,,1
:jfdi:,https://emoji.slack-edge.com/T024FKZ2C/jfdi/c41804a0f749713d.png,,1
:jfdi2:,https://emoji.slack-edge.com/T024FKZ2C/jfdi2/154235d4da8f9180.png,,1
:jigglypuff:,https://emoji.slack-edge.com/T024FKZ2C/jigglypuff/1d7ab41e5123e44d.png,,1
:jobs:,https://emoji.slack-edge.com/T024FKZ2C/jobs/4d504173b3c1484d.png,,0
:jquery:,https://emoji.slack-edge.com/T024FKZ2C/jquery/462df3c6acbfcfb2.png,,0
:js:,https://emoji.slack-edge.com/T024FKZ2C/js/ede8232c1d1962e1.png,,0
:justdoit:,https://emoji.slack-edge.com/T024FKZ2C/justdoit/60aec1a61177333c.png,,1
:kanye:,https://emoji.slack-edge.com/T024FKZ2C/kanye/10f0b03732c72b89.jpg,,1
:kempy:,https://emoji.slack-edge.com/T024FKZ2C/kempy/e2208ada2f1bb1c2.png,,0
:klopp:,https://emoji.slack-edge.com/T024FKZ2C/klopp/ef0e052de5b59be0.png,,0
:kobe-fistpump:,https://emoji.slack-edge.com/T024FKZ2C/kobe-fistpump/02f6e3d20898e679.gif,,0
:kofi:,https://emoji.slack-edge.com/T024FKZ2C/kofi/36d18988e84ac911.png,,1
:kylebolt:,https://emoji.slack-edge.com/T024FKZ2C/kylebolt/3a637c86490aa0f6.png,,0
:laughingcow:,https://emoji.slack-edge.com/T024FKZ2C/laughingcow/45d31aa12d3d0276.png,,1
:laurab:,https://emoji.slack-edge.com/T024FKZ2C/laurab/42aae12ee68fb84d.png,,1
:lc-body:,https://emoji.slack-edge.com/T024FKZ2C/lc-body/ff87089eb4208d74.png,,0
:lc-head:,https://emoji.slack-edge.com/T024FKZ2C/lc-head/3af8b62b6f58d855.png,,0
:lc-tail:,https://emoji.slack-edge.com/T024FKZ2C/lc-tail/bca486b1ddbc3010.png,,0
:leemartin:,https://emoji.slack-edge.com/T024FKZ2C/leemartin/9dc6b54ce1be262f.png,,1
:linus:,https://emoji.slack-edge.com/T024FKZ2C/linus/bd27fed356e0ed99.jpg,,1
:loading:,https://emoji.slack-edge.com/T024FKZ2C/loading/9f7f96bb78283fce.gif,,0
:logs:,https://emoji.slack-edge.com/T024FKZ2C/logs/fd0d4d2c58f72399.png,,0
:looker:,https://emoji.slack-edge.com/T024FKZ2C/looker/60dc227a6450526b.jpg,,-1
:lucky-ricky:,https://emoji.slack-edge.com/T024FKZ2C/lucky-ricky/49e986e79b197544.png,,1
:lundqvist:,https://emoji.slack-edge.com/T024FKZ2C/lundqvist/7eee5e0146ed55ac.png,,0
:mambaday:,https://emoji.slack-edge.com/T024FKZ2C/mambaday/ac0157c6d3658cbb.png,,0
:mardigras-ricky:,https://emoji.slack-edge.com/T024FKZ2C/mardigras-ricky/1659b81194134e5b.png,,1
:margarita:,https://emoji.slack-edge.com/T024FKZ2C/margarita/86c019a232cdc694.png,,1
:mate:,https://emoji.slack-edge.com/T024FKZ2C/mate/438447ef00698692.jpg,,1
:matt-argh-vail:,https://emoji.slack-edge.com/T024FKZ2C/matt-argh-vail/a5f430381fff761f.png,,1
:meetingmonster:,https://emoji.slack-edge.com/T024FKZ2C/meetingmonster/a1487a3489ecb93e.png,,0
:merry-rocks:,https://emoji.slack-edge.com/T024FKZ2C/merry-rocks/d10cf8ac728aacca.png,,1
:metal:,https://emoji.slack-edge.com/T024FKZ2C/metal/9f936a4278.png,,1
:michael_rapino:,https://emoji.slack-edge.com/T024FKZ2C/michael_rapino/fa2150be4a78619a.png,,0
:micky:,https://emoji.slack-edge.com/T024FKZ2C/micky/5eaec40a801040a7.png,,1
:modelo:,https://emoji.slack-edge.com/T024FKZ2C/modelo/228d5cf6ac5fe841.png,,1
:monalisa:,https://emoji.slack-edge.com/T024FKZ2C/monalisa/e4af3deeea3a5497.png,,1
:monopoly-amy:,https://emoji.slack-edge.com/T024FKZ2C/monopoly-amy/91d9a6c23a3f9f41.png,,1
:monstermeeting:,https://emoji.slack-edge.com/T024FKZ2C/monstermeeting/dbfcccfb57a73c95.png,,-1
:moose:,https://emoji.slack-edge.com/T024FKZ2C/moose/2324153f2c410785.png,,0
:mr-demartino:,https://emoji.slack-edge.com/T024FKZ2C/mr-demartino/b2c42c9be9bc75aa.png,,-1
:mrpilliams:,https://emoji.slack-edge.com/T024FKZ2C/mrpilliams/bf7d2abe31b64603.png,,0
:mrspilliams:,https://emoji.slack-edge.com/T024FKZ2C/mrspilliams/7af08a08d96ac62a.png,,0
:mule:,https://emoji.slack-edge.com/T024FKZ2C/mule/a1c6391bc81bba75.png,,-1
:mumf:,https://emoji.slack-edge.com/T024FKZ2C/mumf/c541e41cb784fe10.jpg,,0
:nails:,https://emoji.slack-edge.com/T024FKZ2C/nails/155e80f2328b2b39.png,,0
:ncfc:,https://emoji.slack-edge.com/T024FKZ2C/ncfc/27f264fe0cf7da3c.png,,0
:neckbeard:,https://emoji.slack-edge.com/T024FKZ2C/neckbeard/c8ec7bf188.png,,-1
:necterofthegods:,https://emoji.slack-edge.com/T024FKZ2C/necterofthegods/90be4f02582f7dd5.png,,1
:newyears-ricky:,https://emoji.slack-edge.com/T024FKZ2C/newyears-ricky/dea0d527da440955.png,,1
:nilan:,https://emoji.slack-edge.com/T024FKZ2C/nilan/91bf2e56d333e465.png,,0
:ninja:,https://emoji.slack-edge.com/T024FKZ2C/ninja/d1a24569a0497ba6.png,,1
:no:,https://emoji.slack-edge.com/T024FKZ2C/no/143484bd8dfa579f.gif,,-1
:no-fly:,https://emoji.slack-edge.com/T024FKZ2C/no-fly/dc9e0e8129ac688d.png,,-1
:no-wammies:,https://emoji.slack-edge.com/T024FKZ2C/no-wammies/140e4ec96c6c59e3.png,,-1
:nod:,https://emoji.slack-edge.com/T024FKZ2C/nod/39d52545c2defce6.gif,,1
:noel-gallagher:,https://emoji.slack-edge.com/T024FKZ2C/noel-gallagher/253f51d43fb5365d.png,,1
:nofun:,https://emoji.slack-edge.com/T024FKZ2C/nofun/cdf048422f1f7f4d.png,,-1
:northern_ireland:,https://emoji.slack-edge.com/T024FKZ2C/northern_ireland/f5e78bac85d2fc91.png,,0
:notbad:,https://emoji.slack-edge.com/T024FKZ2C/notbad/6f33952247a516b2.png,,0
:nufc:,https://emoji.slack-edge.com/T024FKZ2C/nufc/85e33525b3c75cfc.png,,0
:nuke:,https://emoji.slack-edge.com/T024FKZ2C/nuke/6db0dc465947a85c.png,,-1
:octocat:,https://emoji.slack-edge.com/T024FKZ2C/octocat/627964d7c9.png,,1
:orca:,https://emoji.slack-edge.com/T024FKZ2C/orca/cc3b8d54181334fc.jpg,,1
:orly:,https://emoji.slack-edge.com/T024FKZ2C/orly/2e8550d269478acb.png,,1
:pacifier:,https://emoji.slack-edge.com/T024FKZ2C/pacifier/945af298b3a6e729.gif,,0
:panda:,https://emoji.slack-edge.com/T024FKZ2C/panda/b50c4fcb68a0f23f.png,,1
:panpipes:,https://emoji.slack-edge.com/T024FKZ2C/panpipes/68635c91f5230381.png,,1
:philosoraptor:,https://emoji.slack-edge.com/T024FKZ2C/philosoraptor/65121acd8ea7a358.png,,1
:picklefactory:,https://emoji.slack-edge.com/T024FKZ2C/picklefactory/c3b64209eb40e256.png,,1
:pickles:,https://emoji.slack-edge.com/T024FKZ2C/pickles/09cf24d42f3d72a0.png,,1
:pie:,https://emoji.slack-edge.com/T024FKZ2C/pie/df05c24d55c21f95.png,,1
:pie_pukka:,https://emoji.slack-edge.com/T024FKZ2C/pie_pukka/14230e6de039e096.png,,1
:piggy:,https://emoji.slack-edge.com/T024FKZ2C/piggy/b7762ee8cd.png,,-1
:pineapple-jake:,https://emoji.slack-edge.com/T024FKZ2C/pineapple-jake/c64c731b947976d1.png,,1
:pirate:,https://emoji.slack-edge.com/T024FKZ2C/pirate/8a2b69f27016dae3.png,,0
:pirate-ricky:,https://emoji.slack-edge.com/T024FKZ2C/pirate-ricky/5722b952728c755c.png,,1
:pivot:,https://emoji.slack-edge.com/T024FKZ2C/pivot/f7230101187f6a87.jpg,,0
:pizzaparty:,https://emoji.slack-edge.com/T024FKZ2C/pizzaparty/7b8b94505c393384.png,,1
:planet: :home:,https://emoji.slack-edge.com/T024FKZ2C/planet/0a15f0ca2e6f0034.png,,1
:plus1000:,https://emoji.slack-edge.com/T024FKZ2C/plus1000/6807405f696936db.png,,1
:pmc:,https://emoji.slack-edge.com/T024FKZ2C/pmc/b257dabf2ed5dc1b.jpg,,1
:pmoney:,https://emoji.slack-edge.com/T024FKZ2C/pmoney/8143405981b84d59.png,,1
:popham:,https://emoji.slack-edge.com/T024FKZ2C/popham/33fd066ed5e1a60c.png,,1
:poppop:,https://emoji.slack-edge.com/T024FKZ2C/poppop/64b90b37bd798c80.gif,,1
:potato:,https://emoji.slack-edge.com/T024FKZ2C/potato/3aa744857a72998d.png,,1
:pride:,https://emoji.slack-edge.com/T024FKZ2C/pride/56b1bd3388.png,,1
:prince:,https://emoji.slack-edge.com/T024FKZ2C/prince/1167d2d1ec3c4df1.png,,1
:prince-symbol:,https://emoji.slack-edge.com/T024FKZ2C/prince-symbol/578a6cc9981e36c5.gif,,1
:puke:,https://emoji.slack-edge.com/T024FKZ2C/puke/33480c09f720b1f1.png,,-1
:pukka_pie:,https://emoji.slack-edge.com/T024FKZ2C/pukka_pie/bfd1fb9c0823408a.png,,1
:rage1:,https://emoji.slack-edge.com/T024FKZ2C/rage1/0c3685290c.png,,-1
:rage2:,https://emoji.slack-edge.com/T024FKZ2C/rage2/feaf8897c6.png,,-1
:rage3:,https://emoji.slack-edge.com/T024FKZ2C/rage3/8e11678fbf.png,,-1
:rage4:,https://emoji.slack-edge.com/T024FKZ2C/rage4/a8029a3996.png,,-1
:realbug:,https://emoji.slack-edge.com/T024FKZ2C/realbug/554b4800e104489c.png,,-1
:red-stapler:,https://emoji.slack-edge.com/T024FKZ2C/red-stapler/755cc04baf71b8e6.png,,1
:reptar:,https://emoji.slack-edge.com/T024FKZ2C/reptar/a08238ed1f908f27.png,,1
:ricky:,https://emoji.slack-edge.com/T024FKZ2C/ricky/12686a386b3a2e65.png,,1
:robbie-ego:,https://emoji.slack-edge.com/T024FKZ2C/robbie-ego/9351a8cf73105833.jpg,,1
:robbie-williams:,https://emoji.slack-edge.com/T024FKZ2C/robbie-williams/e88a96684f0217ed.jpg,,1
:robot:,https://emoji.slack-edge.com/T024FKZ2C/robot/07913c0c99263f74.png,,0
:rollingeyes-lydia:,https://emoji.slack-edge.com/T024FKZ2C/rollingeyes-lydia/c037b4fc9d16f5b3.png,,-1
:romain:,https://emoji.slack-edge.com/T024FKZ2C/romain/a9ca81989a6790e7.png,,1
:rube:,https://emoji.slack-edge.com/T024FKZ2C/rube/74ef8ef199.png,,1
:sad_clown:,https://emoji.slack-edge.com/T024FKZ2C/sad_clown/50c80589703b7f37.png,,-1
:sadham:,https://emoji.slack-edge.com/T024FKZ2C/sadham/a5eeb66d897a0e4b.png,,-1
:sadok:,https://emoji.slack-edge.com/T024FKZ2C/sadok/6891c5428aa71203.png,,-1
:sadpanda:,https://emoji.slack-edge.com/T024FKZ2C/sadpanda/532e86c7c9e3c58d.png,,-1
:salesforce:,https://emoji.slack-edge.com/T024FKZ2C/salesforce/48184ca55277115e.png,,-1
:salt:,https://emoji.slack-edge.com/T024FKZ2C/salt/fde042c992f879bc.png,,0
:sarc:,https://emoji.slack-edge.com/T024FKZ2C/sarc/0fd9f494319a317f.png,,-1
:schmal-dawg:,https://emoji.slack-edge.com/T024FKZ2C/schmal-dawg/4b735586086813d6.jpg,,1
:scotland:,https://emoji.slack-edge.com/T024FKZ2C/scotland/fe6487cf59c9cebd.png,,0
:screwy:,https://emoji.slack-edge.com/T024FKZ2C/screwy/68eb1cc6cfb03982.gif,,-1
:sharking_around:,https://emoji.slack-edge.com/T024FKZ2C/sharking_around/33c478efef17b4d9.png,,0
:shearer:,https://emoji.slack-edge.com/T024FKZ2C/shearer/7727c6b8d54d621d.png,,1
:shisha-alyea:,https://emoji.slack-edge.com/T024FKZ2C/shisha-alyea/98e73c09d1ece3ef.png,,1
:showrooms:,https://emoji.slack-edge.com/T024FKZ2C/showrooms/693b7f1efd3ec84d.png,,0
:simple_smile:,https://a.slack-edge.com/66f9/img/emoji_2015/apple-old/simple_smile.png,,1
:sk:,https://emoji.slack-edge.com/T024FKZ2C/sk/91561ab63380578c.png,,1
:skore:,https://emoji.slack-edge.com/T024FKZ2C/skore/9c2af3257d7e3725.png,,1
:skypebug:,https://emoji.slack-edge.com/T024FKZ2C/skypebug/d9b67f9ccad39165.png,,-1
:slack:,https://emoji.slack-edge.com/T024FKZ2C/slack/5ee0c9bea3.png,,0
:slash:,https://emoji.slack-edge.com/T024FKZ2C/slash/c3464f41f1fea580.png,,1
:slim-jim:,https://emoji.slack-edge.com/T024FKZ2C/slim-jim/46343273be77f744.png,,1
:slowpoke:,https://emoji.slack-edge.com/T024FKZ2C/slowpoke/98e3cf941275ad64.png,,0
:smokin:,https://emoji.slack-edge.com/T024FKZ2C/smokin/9f1ca7db5b3d46a8.gif,,1
:snowman-ricky:,https://emoji.slack-edge.com/T024FKZ2C/snowman-ricky/b0449809599dbe7e.png,,1
:space-jam:,https://emoji.slack-edge.com/T024FKZ2C/space-jam/0df5f0ccbf12a5f6.png,,0
:spider2:,https://emoji.slack-edge.com/T024FKZ2C/spider2/cdb0c0507f8f6352.jpg,,-1
:spotifysteve:,https://emoji.slack-edge.com/T024FKZ2C/spotifysteve/268e8dd3bf2fe58c.jpg,,0
:squirrel: :shipit:,https://emoji.slack-edge.com/T024FKZ2C/squirrel/465f40c0e0.png,,0
:standup:,https://emoji.slack-edge.com/T024FKZ2C/standup/7ba012f936504795.gif,,0
:stone-roses:,https://emoji.slack-edge.com/T024FKZ2C/stone-roses/782121e3ed16165a.jpg,,0
:strangler:,https://emoji.slack-edge.com/T024FKZ2C/strangler/962e040eed129d1d.gif,,-1
:strong:,https://emoji.slack-edge.com/T024FKZ2C/strong/ff87d52ff3ada65b.png,,1
:success:,https://emoji.slack-edge.com/T024FKZ2C/success/49bcd01d5067cc14.png,,1
:sunburn-ricky:,https://emoji.slack-edge.com/T024FKZ2C/sunburn-ricky/02f85a5dbfb40172.png,,1
:super: :power:,https://emoji.slack-edge.com/T024FKZ2C/super/6754ee2ac14b0215.png,,1
:suspect:,https://emoji.slack-edge.com/T024FKZ2C/suspect/ca4ab3c7c7.png,,-1
:swift:,https://emoji.slack-edge.com/T024FKZ2C/swift/85662e88f80a9351.png,,0
:t-recs:,https://emoji.slack-edge.com/T024FKZ2C/t-recs/037daaac639fb4c4.png,,0
:testflight:,https://emoji.slack-edge.com/T024FKZ2C/testflight/a2e7c39ff92ea99e.png,,0
:theking:,https://emoji.slack-edge.com/T024FKZ2C/theking/f560bfe692b295c2.jpg,,0
:time-for-beatdown:,https://emoji.slack-edge.com/T024FKZ2C/time-for-beatdown/b72b90fd3046ca4a.gif,,-1
:toast:,https://emoji.slack-edge.com/T024FKZ2C/toast/12d35f2fa2c67d81.png,,0
:tofu:,https://emoji.slack-edge.com/T024FKZ2C/tofu/25d5d36581bdc658.png,,0
:tombrady:,https://emoji.slack-edge.com/T024FKZ2C/tombrady/40aa6e8c6e5423a1.png,,0
:trollface: :troll:,https://emoji.slack-edge.com/T024FKZ2C/trollface/8c0ac4ae98.png,,-1
:truuuuuuu:,https://emoji.slack-edge.com/T024FKZ2C/truuuuuuu/653f4c451ec633c1.jpg,,1
:tunch:,https://emoji.slack-edge.com/T024FKZ2C/tunch/a5825a25a70c4eb4.jpg,,-1
:twitter-heart:,https://emoji.slack-edge.com/T024FKZ2C/twitter-heart/e3e90f8607d6cd33.gif,,1
:ukulele:,https://emoji.slack-edge.com/T024FKZ2C/ukulele/33438ae3d81c2014.png,,0
:upsidedowndoggiraffe:,https://emoji.slack-edge.com/T024FKZ2C/upsidedowndoggiraffe/6f15e4def9789269.png,,-1
:usc:,https://emoji.slack-edge.com/T024FKZ2C/usc/8a4659135e9e0144.jpg,,0
:valentine-ricky:,https://emoji.slack-edge.com/T024FKZ2C/valentine-ricky/360b5fd1e43e1e35.png,,1
:villagegreen:,https://emoji.slack-edge.com/T024FKZ2C/villagegreen/0e5c1b2c3b9ff7be.jpg,,0
:villanova-university:,https://emoji.slack-edge.com/T024FKZ2C/villanova-university/b6a01f9c0d944ced.png,,0
:vim:,https://emoji.slack-edge.com/T024FKZ2C/vim/4afccde2a9cdeb17.png,,0
:vomit:,https://emoji.slack-edge.com/T024FKZ2C/vomit/4dd885f9b33ac953.gif,,-1
:waiting:,https://emoji.slack-edge.com/T024FKZ2C/waiting/b5845e980b59fafc.gif,,0
:wales:,https://emoji.slack-edge.com/T024FKZ2C/wales/fe48e64cd921b97e.png,,0
:walkingdead:,https://emoji.slack-edge.com/T024FKZ2C/walkingdead/f4f4bb299293ebdf.png,,-1
:wat:,https://emoji.slack-edge.com/T024FKZ2C/wat/cdb8ba9052c858a8.png,,-1
:webscale:,https://emoji.slack-edge.com/T024FKZ2C/webscale/604a952d340b7ab5.jpg,,1
:weed:,https://emoji.slack-edge.com/T024FKZ2C/weed/463be55e4e207e47.png,,1
:weird-gonz:,https://emoji.slack-edge.com/T024FKZ2C/weird-gonz/1e02804cc529313c.png,,0
:what:,https://emoji.slack-edge.com/T024FKZ2C/what/dc1bef0ac14ef956.gif,,-1
:whiteglove:,https://emoji.slack-edge.com/T024FKZ2C/whiteglove/00000bebc4bdf13e.png,,0
:win:,https://emoji.slack-edge.com/T024FKZ2C/win/1ca0ff331b8eaecc.png,,0
:wut:,https://emoji.slack-edge.com/T024FKZ2C/wut/f99fedf0cc32636f.png,,-1
:yay:,https://emoji.slack-edge.com/T024FKZ2C/yay/5420b832c0682704.png,,1
:yeoldeinternet:,https://emoji.slack-edge.com/T024FKZ2C/yeoldeinternet/0aca0b86b9d23247.png,,0
:yorkshire_rose:,https://emoji.slack-edge.com/T024FKZ2C/yorkshire_rose/46810ce621259e1f.png,,0
:yorkshire_tea:,https://emoji.slack-edge.com/T024FKZ2C/yorkshire_tea/c9ec0d7162c544c8.png,,0
:you-got-blocked:,https://emoji.slack-edge.com/T024FKZ2C/you-got-blocked/c9d468da2afb9fcd.png,,0
:yuno:,https://emoji.slack-edge.com/T024FKZ2C/yuno/8e564d5d90e7fe19.png,,-1
:zeplin:,https://emoji.slack-edge.com/T024FKZ2C/zeplin/a8e42815befc8860.png,,0
